Subject,Activty,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std()
17.0,LAYING,0.2697800855774648,-0.016846200672957747,-0.10700627970422534,-0.9729605673239436,-0.9447928752112676,-0.9534767001408452,-0.19913308999999998,0.6587920722535212,0.7226575021126761,-0.9610632223943663,-0.9614666812676056,-0.9571645652112676,0.07790897465633803,0.007068671004084508,-0.00014354254450704224,-0.9814890171830984,-0.9769605428169015,-0.9828130005633802,-0.023475646711323944,-0.09445801925352112,0.11144049030985916,-0.975893061830986,-0.9714843361971832,-0.9762007712676055,-0.10204976395774648,-0.0361961143943662,-0.06049270463380282,-0.9807923721126761,-0.9831355966197184,-0.9882217133802818,-0.9530214111267606,-0.9482579935211268,-0.9530214111267606,-0.9482579935211268,-0.981607627887324,-0.9801267453521126,-0.9607331216901408,-0.9593254987323944,-0.9855424111267606,-0.9820381211267606,-0.9743592801408449,-0.9546481022535211,-0.9654060915492957,-0.9724385253521127,-0.9427916159154929,-0.9501169564788732,-0.9814720691549296,-0.9772123877464789,-0.9803800591549295,-0.9832132443661972,-0.9783439157746479,-0.9838541588732393,-0.9719492111267606,-0.9736690985915493,-0.976164852112676,-0.9772034983098591,-0.9706278069014085,-0.978357126056338,-0.9610463263380281,-0.9490425316901409,-0.9796873187323945,-0.9796572314084506,-0.9690144447887323,-0.9600238391549295,-0.9827655264788733,-0.9819834376056339
17.0,SITTING,0.2773570196875,-0.014156274084375,-0.11362408509375,-0.9944439053125,-0.96185862984375,-0.96572919578125,0.94488374765625,-0.0028146731718749997,-0.1358038816796875,-0.99019661703125,-0.9667201059375,-0.9566106440625,0.075070986171875,0.0056097104915625,-0.0015544841534374998,-0.99434060296875,-0.98863700234375,-0.990529261875,-0.042549159015625,-0.0669245931234375,0.0860053803375,-0.98963832578125,-0.98612868078125,-0.9797052259375,-0.094247696875,-0.0411134199378125,-0.051090324421875,-0.9952559371875,-0.9949818809375,-0.9938412575,-0.97274734640625,-0.96506519109375,-0.97274734640625,-0.96506519109375,-0.99281471515625,-0.9914464992187499,-0.967177744375,-0.97541025484375,-0.996334795,-0.994446755625,-0.9939693815625,-0.96992798921875,-0.97484160453125,-0.99465731359375,-0.959789141875,-0.96292107328125,-0.99454262109375,-0.9883274196875,-0.9888280653125,-0.9946131621875,-0.98991581109375,-0.99081824828125,-0.98841106765625,-0.98879397953125,-0.98161709828125,-0.99004126046875,-0.984813098125,-0.9809696453125,-0.973626755,-0.9653996796875,-0.99142725046875,-0.99031962640625,-0.98336929234375,-0.97471085296875,-0.995204564375,-0.99362452375
17.0,STANDING,0.2779425033333333,-0.017412006416923077,-0.11143214556499999,-0.9911639198717948,-0.9681766637179487,-0.9704626792307692,0.9046785474358975,-0.25748681794871797,-0.20268775701282052,-0.9857513657692308,-0.975810476025641,-0.9691717621794871,0.07408649556410256,0.006578534525641026,-0.004035995941666666,-0.9920940055128205,-0.9866612597435898,-0.9912170273076922,-0.026957693713076925,-0.07706321263717948,0.08805618693589744,-0.981373082948718,-0.9851211646153846,-0.9855383633333334,-0.10128916865384616,-0.0404518753974359,-0.05463313308974359,-0.9892571962820512,-0.9936999085897436,-0.9923270994871795,-0.9776359814102563,-0.9753773098717948,-0.9776359814102563,-0.9753773098717948,-0.9917427535897436,-0.9903632482051282,-0.9781845765384615,-0.9776808374358975,-0.9936729737179487,-0.9923721173076923,-0.9909275338461538,-0.9741705694871795,-0.9802315757692307,-0.9913185283333333,-0.9664273238461538,-0.9669990008974358,-0.9921292257692307,-0.9862783424358974,-0.9895636330769231,-0.9927753776923077,-0.9882003494871794,-0.9914503776923076,-0.980696264102564,-0.9873340412820512,-0.9859549782051281,-0.9817913180769232,-0.9839465848717948,-0.9867252748717948,-0.9809677482051282,-0.9755048406410256,-0.9901627988461539,-0.9894720866666668,-0.9842911315384615,-0.9772634187179486,-0.9927239393589744,-0.9921773035897437
17.0,WALKING,0.27234185524590165,-0.018487540333934425,-0.10979212203278688,-0.31950017295081967,-0.017579788554262295,-0.26582448918032786,0.9281123685245901,-0.17992738270491804,-0.19026594962295085,-0.9809833516393444,-0.9686132026229509,-0.9569032481967213,0.07731885800327869,0.01300985483606557,0.024375333444262296,-0.35549263540983606,-0.09353850339999999,-0.5343033116393442,-0.00922265519180328,-0.08397733437704918,0.0757132656704918,-0.4798135129508197,-0.4549329039344262,-0.3860444354098361,-0.10995923792786885,-0.03792513286229508,-0.05138071667540983,-0.4312961481967213,-0.5602034890163934,-0.5244228873770491,-0.15115148770491804,-0.4618378668852459,-0.15115148770491804,-0.4618378668852459,-0.30109326918032786,-0.2756727862295082,-0.33500983688524594,-0.5224947636065574,-0.5171674406557377,-0.5397084914754098,-0.3609916749180328,-0.06502676221262295,-0.382832802295082,-0.3048062740983607,-0.0556137930852459,-0.26239159491803277,-0.4234460945901639,-0.19423272173770492,-0.523427055737705,-0.3438661290163934,-0.047037937767213114,-0.5438729962295081,-0.4077167085245902,-0.49016628655737704,-0.39880921754098364,-0.5048492908196721,-0.43923878770491803,-0.4387686995081967,-0.4293800434426229,-0.565162507704918,-0.3359388918032787,-0.21123186018032786,-0.5186180586885246,-0.615320077704918,-0.5827118596721311,-0.5203854791803278
17.0,WALKING_DOWNSTAIRS,0.2939316648888889,-0.016807328444444443,-0.08882036684,0.1841130696088889,-0.06230655218377778,-0.22873086165111112,0.9286133675555555,-0.14858524626666667,-0.16313613373333333,-0.950275062,-0.9458965140000001,-0.8996580822222222,0.11736988529555556,-0.012368754216888893,-0.0036577447993333323,-0.10534615768888889,-0.3036411953777778,-0.5352379873333334,0.06205953437999999,-0.11799782272666667,0.015354236101555556,-0.3687578628666667,-0.4566125102222222,-0.46886098355555555,-0.10504922513333334,-0.04027510260511111,-0.054905738767777774,-0.5293923455555556,-0.5696231824444444,-0.54439002,0.146842756948,0.08778647408222222,0.146842756948,0.08778647408222222,-0.22211678716666666,-0.20771471618444445,-0.23121327493666669,-0.3508804266666667,-0.5400587733333333,-0.59038084,-0.02042381572733333,-0.12867922044444446,-0.3173164460666667,0.25368203555333335,-0.08887453153333334,-0.24242749523333332,-0.21538141481111112,-0.35046462422222224,-0.4980353271111111,-0.07508859696222223,-0.2989678416888889,-0.5714558122222222,-0.31520201436666667,-0.4488745302222222,-0.40375413266666665,-0.3914542822311111,-0.466490202,-0.5413391711111111,0.05834279619333334,-0.06685608486222222,-0.18967543465555556,-0.23788589252444448,-0.4072697231111111,-0.42769793866666667,-0.575768326,-0.6410320591111112
17.0,WALKING_UPSTAIRS,0.2524991624897959,-0.022469801744489794,-0.12088323981632652,-0.06875282299653061,-0.01694815365510204,-0.22756063731632656,0.8532251373469388,-0.2749676124489796,-0.29937863000000003,-0.9499756206122449,-0.9161033953061225,-0.9310517012244898,0.08187189812448979,0.030094387612244897,0.009870255842857147,-0.2977666410204082,-0.3513521494897959,-0.6561949579591836,-0.038156395565306124,-0.05995973058322449,0.06252274181836734,-0.5017763745102041,-0.49186629285714284,-0.23765843396530614,-0.14098932817755103,-0.037893053813061225,-0.020591482906530612,-0.60888449,-0.6787187706122448,-0.6129159248979592,-0.017010193248979594,-0.10634917691020408,-0.017010193248979594,-0.10634917691020408,-0.3601434697959183,-0.3931387989795918,-0.23658643768163268,-0.4442317848163265,-0.6396750287755102,-0.684731734489796,-0.14596242837959184,-0.12026691609795918,-0.39818116936734693,-0.04119103264693878,-0.029269301493877554,-0.20190426091836736,-0.36453640877551025,-0.3786282993877551,-0.6314449479591837,-0.2926835903673469,-0.36651310861224495,-0.6794224779591838,-0.4218318809795918,-0.5222062838775511,-0.327773626122449,-0.529506922877551,-0.4789808071428571,-0.28077893736734694,-0.15375586097959185,-0.2203206761020408,-0.36276901755102037,-0.4392292314285714,-0.5074572577551021,-0.4992228285714286,-0.6717372875510204,-0.7259532163265305
18.0,LAYING,0.27469157692307694,-0.017393768461538464,-0.10769892790769231,-0.9845276492307692,-0.986160920923077,-0.9876586623076922,-0.22060050907692305,0.7197554036923076,0.6054953176923077,-0.9827159875384616,-0.9940935226153846,-0.9909572495384616,0.07499850107692307,0.011701896141538461,-0.0012134481343076921,-0.9859210710769232,-0.9855543393846155,-0.9906602461538462,-0.02517618068,-0.08375873081538461,0.09377819481538462,-0.992872598,-0.984202872923077,-0.9851083863076923,-0.09971542363076923,-0.03934401918461538,-0.05931359866153846,-0.9961044413846154,-0.9905476387692307,-0.9925481018461539,-0.9864562415384615,-0.9864645426153845,-0.9864562415384615,-0.9864645426153845,-0.98832154,-0.9895262775384617,-0.9807408467692308,-0.9805608778461539,-0.9930951226153846,-0.9921530540000001,-0.9851799721538461,-0.9849098846153846,-0.9886069063076923,-0.9843218583076923,-0.9867464507692307,-0.9872248043076922,-0.9864047093846153,-0.9858653252307693,-0.9891168658461538,-0.9866412458461539,-0.9862107012307694,-0.9907447529230768,-0.9924369276923077,-0.9856111713846154,-0.9849992915384614,-0.9930193716923078,-0.983457774923077,-0.9864830481538462,-0.986788412,-0.9876484844615384,-0.9885484183076924,-0.9897106567692306,-0.9843290921538461,-0.9814688416923077,-0.9919010075384616,-0.9927379616923077
18.0,SITTING,0.2772700187719298,-0.01286912797368421,-0.1119047758245614,-0.9943479885964913,-0.9749281310526315,-0.9775727170175439,0.9098164692982456,0.12988647622807017,0.16187741789473686,-0.9940437714035089,-0.9840354794736842,-0.9783401831578947,0.076622889,0.006945602894912281,0.002787570420582456,-0.9916246621052632,-0.9840027170175438,-0.990153121754386,-0.03330570343859649,-0.06857963411052631,0.0848140511754386,-0.9919569589473685,-0.9867533438596491,-0.9815254954385965,-0.09547232336842106,-0.039712559149122806,-0.05230304047894737,-0.9941701907017544,-0.9942241621052631,-0.9928143250877193,-0.9836741517543859,-0.9815952859649123,-0.9836741517543859,-0.9815952859649123,-0.9898695745614035,-0.9911593505263158,-0.9776349921052632,-0.9813726756140351,-0.9948734398245613,-0.9948689135087719,-0.9931449201754387,-0.9765385303508772,-0.9829964414035087,-0.9949065657894737,-0.9749800685964912,-0.9757221214035088,-0.9919247098245614,-0.9836423915789474,-0.9886896715789474,-0.9920390607017544,-0.9856947443859649,-0.9901416763157895,-0.9899615003508772,-0.9887027014035088,-0.983027386491228,-0.9925753994736842,-0.9857100878947368,-0.9827972763157894,-0.9847814671929824,-0.9822261515789473,-0.9904070759649123,-0.9910442978947368,-0.9865352421052631,-0.9812526328070176,-0.9948081875438596,-0.9949676217543859
18.0,STANDING,0.27845880589041094,-0.016635351815068495,-0.10845335594520548,-0.9920197627397259,-0.95422343630137,-0.9618739091780822,0.9475732398630137,-0.20420632095890412,-0.048576710657534244,-0.9942700752054794,-0.9813359419178082,-0.976044291369863,0.07535394823287672,0.010469871841712329,-0.0018164048019178082,-0.9894366738356165,-0.9752778368493151,-0.9884552494520548,-0.026587324883561643,-0.07322601279452055,0.08431906756164384,-0.962254249589041,-0.9804171342465754,-0.9728204027397261,-0.09871740246575343,-0.04065734127397261,-0.05323844530136987,-0.9819709658904109,-0.991151973150685,-0.9862590157534246,-0.9726074953424658,-0.972285545479452,-0.9726074953424658,-0.972285545479452,-0.9859652936986302,-0.986015285890411,-0.9630067931506849,-0.9597971180821917,-0.9886859549315068,-0.9885196657534245,-0.9904099193150686,-0.9612391354794521,-0.9757728139726028,-0.9927890684931506,-0.9529119947945206,-0.9572161779452055,-0.9895449712328767,-0.9752436895890412,-0.9862656535616439,-0.9902879334246576,-0.9771790321917809,-0.9892758390410958,-0.9644289264383562,-0.9835611597260274,-0.9742944130136987,-0.9622727116438357,-0.9788018484931508,-0.9748225895890411,-0.9767976460273973,-0.9732648535616438,-0.9849870731506849,-0.9862773567123287,-0.9723525930136986,-0.9591134573972602,-0.9889606687671233,-0.9884074652054794
18.0,WALKING,0.2738877585714286,-0.017802363186607145,-0.10421831546428571,-0.37600552125000003,-0.22700587489285715,-0.4283480610714286,0.9238652487500001,-0.2543170858928571,-0.06093134158928571,-0.9830108826785714,-0.9753116589285715,-0.9724838487499999,0.07675242783928571,0.028274548189285716,0.010685090999999999,-0.3680569139285715,-0.32015876339285715,-0.6333258607142858,-0.03993997160267857,-0.0613727362975,0.09447183946250001,-0.7044397775,-0.4964315396428572,-0.5114172048214286,-0.09664352956428571,-0.043377112587499995,-0.050263156817499995,-0.5781339683928571,-0.6949257894642857,-0.6632595792857143,-0.2879080780357143,-0.46034646535714285,-0.2879080780357143,-0.46034646535714285,-0.3792692621428571,-0.42541866125,-0.5004711478571429,-0.60851009125,-0.6364858969642857,-0.7265917791071429,-0.37147515625,-0.24360627125,-0.48977105125,-0.3780681992857143,-0.26727364464285713,-0.4398615780357143,-0.4147971544642857,-0.3619085494642857,-0.6011472467857143,-0.37599279535714286,-0.3202641130357143,-0.6643271492857143,-0.6096734344642857,-0.5708981507142857,-0.5381523448214286,-0.7349013901785714,-0.4608906617857143,-0.54840977125,-0.42438673410714284,-0.5655630569642857,-0.41403775125,-0.4444534860714286,-0.6203313942857143,-0.6689081466071428,-0.7105963110714286,-0.7694083855357142
18.0,WALKING_DOWNSTAIRS,0.2897659996296296,-0.016874940392962962,-0.10314771955555556,-0.3039197616666667,-0.25293322055555556,-0.42040319444444446,0.9323870268518518,-0.22561549462962963,-0.046748652111111115,-0.9602155651851852,-0.9325388924074074,-0.9215861298148148,0.08221133459074075,0.00054429457962963,-0.01468910727962963,-0.3875147666666667,-0.4467536503703704,-0.6522704553703704,-0.06335394066851852,-0.05857332615166667,0.10043423745,-0.4987976106111111,-0.6159641092592593,-0.48179684018518515,-0.0834991914537037,-0.05416251766481482,-0.05704204371296296,-0.6755094968518519,-0.752284530925926,-0.6044502542592594,-0.2944239083333333,-0.23089719216666665,-0.2944239083333333,-0.23089719216666665,-0.46676872574074074,-0.3830503236296296,-0.37860156037037035,-0.5056676305185186,-0.7010561959259258,-0.743152369074074,-0.3509336572222222,-0.3087773088888889,-0.5075542412962962,-0.2869928407407408,-0.27209844074074074,-0.4199694101851852,-0.4120302296296296,-0.4660277377777778,-0.6232874861111112,-0.417324565,-0.46389685888888893,-0.6796569246296296,-0.4858440918148148,-0.6411191996296296,-0.4449001838888889,-0.5102881186111111,-0.6060083472222223,-0.5424109775925926,-0.24194599672222222,-0.3456578559259259,-0.3829693582777778,-0.3883203055555555,-0.6029404325925926,-0.5316563477407408,-0.7434498366666666,-0.7621960750185186
18.0,WALKING_UPSTAIRS,0.2669869001694915,-0.022267765718605087,-0.11251969791525425,-0.37747266322033896,-0.20182012259322032,-0.31575411762711864,0.8832273186440678,-0.31809056152542375,-0.1047283483898305,-0.9620718252542373,-0.9425739823728814,-0.9085066549152543,0.07672453636271186,0.01769729563220339,0.010283762111864407,-0.5617460455932204,-0.5600529116949152,-0.7599731018644067,-0.05317439639152542,-0.04572228974915254,0.09134433754067797,-0.5954825005084745,-0.506219433898305,-0.4273145419830508,-0.08880677662067796,-0.052398044674576275,-0.07702388196779661,-0.7577223025423729,-0.828066313220339,-0.7129567005084746,-0.2750590622711864,-0.3697742344067797,-0.2750590622711864,-0.3697742344067797,-0.5979540305084745,-0.5762875683050848,-0.3666197547457627,-0.5265709252542373,-0.779420342881356,-0.8327955725423729,-0.4627688193220339,-0.3549420142372881,-0.5230264140677966,-0.3477951481355932,-0.18135661767796613,-0.27127013554237284,-0.587423696779661,-0.5733831630508475,-0.7352982020338983,-0.5745878418644068,-0.5763839628983051,-0.7838438069491526,-0.5918763116949153,-0.6495433042372881,-0.496300653118644,-0.6029239486440677,-0.4419708218644068,-0.4604366845762712,-0.4341140933898305,-0.4346443179661017,-0.5713195135593221,-0.5849900920338983,-0.6517603584745763,-0.5321901083050847,-0.8235993138983051,-0.8581707459322033
19.0,LAYING,0.2726537334939759,-0.017142686442168674,-0.10898146186746989,-0.9650195795180723,-0.9734499685542168,-0.9846728372289156,-0.680043155060241,0.7256466227710843,0.6876238525301205,-0.9589596110843375,-0.9869931496385542,-0.9888190315662649,0.07723179986506024,0.011149573306746988,-0.0009886908553253012,-0.9836052234939759,-0.9745245226506025,-0.9882601810843374,-0.03120727305595663,-0.09526280140963855,0.10860511373493975,-0.981357611445783,-0.9636177056626507,-0.9731975238554217,-0.0956018266746988,-0.03714765970518072,-0.05991614779518072,-0.976105663493976,-0.9846077289156627,-0.9869583639759036,-0.96626080686747,-0.9631934890361445,-0.96626080686747,-0.9631934890361445,-0.98478434,-0.9806682878313254,-0.9532634327710844,-0.9559066465060242,-0.9853424977108433,-0.9802455108433735,-0.9745337300000001,-0.9727988240963855,-0.9853404473493975,-0.9620850012048193,-0.9748320756626505,-0.984740998192771,-0.9834785618072289,-0.9748782709638555,-0.9865064887951807,-0.9852780069879518,-0.9759641115662652,-0.9885587033734939,-0.9741962175903615,-0.9720610034939758,-0.9739323325301206,-0.983944795060241,-0.9598313657831326,-0.9754175238554217,-0.9719574013253012,-0.9640567739759036,-0.9806215640963855,-0.9794521884337349,-0.9656247244578313,-0.9574960244578313,-0.9818904703614458,-0.9793278474698796
19.0,SITTING,0.2738303161643836,-0.016739260030136986,-0.10870765430136986,-0.9763576630136986,-0.9503889439726028,-0.9519296150684932,0.5813715090410959,0.36034353465753427,0.4891265946575342,-0.9693550101369862,-0.9699698136986301,-0.9603949608219179,0.07537471291917809,0.01379210058438356,0.0017310680021369862,-0.987043285479452,-0.9792677290410958,-0.9867047402739726,-0.021415128005479452,-0.05202078864383562,0.09689807181684931,-0.984625306849315,-0.9597583095890411,-0.9655949763013699,-0.1009861314520548,-0.042517021506849315,-0.059080168424657534,-0.9884647527397261,-0.9874659150684932,-0.98531069,-0.9620740656164383,-0.9517556572602739,-0.9620740656164383,-0.9517556572602739,-0.9864239760273973,-0.9842051849315069,-0.9422290438356165,-0.9504918079452055,-0.9894503165753424,-0.9858312846575343,-0.9792380317808218,-0.9607631819178083,-0.9663350910958906,-0.9752042453424657,-0.9480530701369863,-0.9475149317808219,-0.9867755901369863,-0.9791415716438355,-0.98398048,-0.988576991369863,-0.9809998576712329,-0.9881519157534246,-0.9817436649315069,-0.9681886757534246,-0.9682357779452055,-0.9855760482191781,-0.9555986101369862,-0.9678692491780823,-0.9626325779452055,-0.9528022776712328,-0.9837516467123288,-0.9836872727397261,-0.9642387684931507,-0.9504844172602739,-0.9867274184931507,-0.9854164446575342
19.0,STANDING,0.27817226,-0.015424405694520547,-0.10904190460273971,-0.989910996849315,-0.9444302706849315,-0.9525996539726027,0.9440458375342465,-0.22389780780821916,0.13064371784931506,-0.9924115424657534,-0.9714266078082191,-0.9588620439726028,0.07541203667123288,0.009913382739315068,0.0012921633387808218,-0.9847920352054795,-0.9705432765753425,-0.9861424919178081,-0.025090574020273974,-0.06314298272602739,0.07105201801369862,-0.9461097119178082,-0.9695763236986302,-0.9607342583561644,-0.09904678905205479,-0.04229185337808219,-0.05237698670726027,-0.9751266873972603,-0.9880966721917808,-0.9834539112328767,-0.9605056835616438,-0.9625493424657535,-0.9605056835616438,-0.9625493424657535,-0.9830689235616438,-0.9796408380821917,-0.9417450410958904,-0.9379510315068493,-0.9858016376712329,-0.9830694279452055,-0.9873520483561644,-0.9528728724657534,-0.968543351780822,-0.991161671369863,-0.9431937550684931,-0.9477539616438355,-0.9850395961643835,-0.9700113458904109,-0.9834632954794521,-0.9859137223287672,-0.9735885178082191,-0.9875245875342467,-0.9478656391780822,-0.9750616716438355,-0.9651006361643836,-0.9466070456164384,-0.9669672380821918,-0.963212791780822,-0.9689107887671233,-0.9642591108219177,-0.979135412739726,-0.9791791494520549,-0.958578129589041,-0.9367235484931508,-0.9845366101369863,-0.9822285821917808
19.0,WALKING,0.2739311723076923,-0.019177358790384617,-0.12273667319230769,-0.04890494079634615,0.18180156118557692,-0.13947794235,0.9352225592307692,-0.2233381,-0.08984287973076924,-0.9698614625,-0.9586512003846154,-0.9291879309615385,0.08222462844615384,0.01441134820195231,-0.03275287222884615,0.11030672931557692,0.08092711940384614,-0.179390497475,-0.027497097989423076,-0.07515693337307693,0.0798106981923077,-0.02643579579230769,-0.11440610884057692,-0.10420298648269231,-0.08323532613846153,-0.030712844211538456,-0.06030919621153847,0.08011865231346153,-0.29159482762692307,-0.21349406534423077,0.06481734386538461,-0.09939271713596155,0.06481734386538461,-0.09939271713596155,0.10945099020192307,0.03565587880769231,0.10004507143076924,-0.021846316546153852,-0.1646999775923077,-0.27148748010384616,-0.02998156669230769,0.16925857566307692,-0.10442335759615386,-0.05788207870192308,0.1126150779903846,-0.23387233106346153,0.033638099785384616,0.010731870398076921,-0.12936790259615386,0.09083664921730769,0.08540107320769232,-0.22782984193634614,0.22814236186538464,-0.0973549846596154,-0.010504707160000003,-0.10838880953384616,-0.13301028546153845,-0.2202711908076923,0.032227229621730774,-0.3247934060576923,0.07301799286884615,-0.02228695860384615,-0.09524604523653846,-0.14159840230961537,-0.26244282284615383,-0.336148733
19.0,WALKING_DOWNSTAIRS,0.263453755275,-0.014567458819275,-0.13305971264445,0.61999466475,0.5021333214075,0.039687828999999994,0.88334251,-0.2162228055,-0.12457248061925,-0.9007037197500001,-0.91936344125,-0.9010261424999999,0.07521307067500001,-0.03689519285,-0.01600639935,0.5302286966499999,0.3383473294925,-0.03414940750000001,-0.192509252875,0.017486762025,0.16132098818750001,0.24981598535000002,0.032621691,-0.04188696265,-0.0386545384,-0.03706101065249999,-0.05841335369,0.16441422319250001,-0.0314045357,0.10198254496574999,0.6345848845,0.40949461092500006,0.6345848845,0.40949461092500006,0.41863307819999995,0.4354626333275,0.40013139989999996,0.22102580784749998,0.071583584275,-0.05979000919750001,0.5205460095000001,0.477047088425,0.09907960247625,0.6544345175,0.41825376732499997,-0.0858990573,0.45740755990000004,0.26011296922500005,0.0449218287,0.46670025311499996,0.3335950085305,-0.1120456642225,0.45381574587499995,0.129594011725,0.1957422016125,0.179910080495,-0.042774847675000005,-0.22358030185,0.573114226325,0.08483375309999999,0.521347129225,0.304040090715,0.186204137215,0.019196940439999997,-0.038543761575,-0.158421201825
19.0,WALKING_UPSTAIRS,0.24200067402564102,-0.03008173384871795,-0.14917683997435896,-0.127963639474359,0.17959300125641026,-0.1960883689820513,0.8337560484615384,-0.3869433720512821,-0.21366282482051283,-0.9152114633333333,-0.9002393046153845,-0.8355694779487178,0.08657953178179487,0.062100402076923085,0.03051457205897436,-0.1730578885128205,-0.01618798216153846,-0.4470012830769231,0.05178064516666666,-0.145760427,-0.020277625102564104,-0.40112379743589743,-0.1752808846153846,-0.11265124102564102,-0.10101538271794872,-0.04543958733076923,-0.057298828002564105,-0.23323520554871793,-0.49544628179487177,-0.37987072897692303,0.01763590092076923,-0.1776949784871795,0.01763590092076923,-0.1776949784871795,-0.11568989033333334,-0.2840539088461539,-0.06379690297435897,-0.2660900107692308,-0.3738969775128205,-0.5084358371794873,-0.15239466249,0.11158676946153846,-0.22157834939230772,-0.12044679811794871,0.13742431170384614,-0.24713689413076922,-0.20184831173589743,-0.07741222428205129,-0.3837285389230769,-0.21839716599999998,-0.01608636061794872,-0.5100962615384615,-0.18722561875384616,-0.22947379466923076,-0.06937138345641025,-0.47239420435897433,-0.15179249136410256,-0.20958054028205128,-0.08021306445641026,-0.3679334815384615,-0.18733148309230768,-0.4347341858974359,-0.2894666283076923,-0.37938363666666663,-0.47818412717948716,-0.5893779138461539
20.0,LAYING,0.23950788220588237,-0.014440628113235295,-0.10427432253823529,-0.9622491147058824,-0.9640981802941176,-0.9725719983823529,-0.4724314155735294,0.864882956617647,0.47757330499999995,-0.9286742151470588,-0.9760184769117646,-0.9765185525,0.08927160064705882,0.0011082249538235298,-0.0030989184656911766,-0.984270728235294,-0.9770026067647057,-0.984989224117647,-0.02317606163088235,-0.09548996260294118,0.12368020992647058,-0.9844774142647059,-0.9729419102941177,-0.9724098935294118,-0.0995033069117647,-0.038776298,-0.06100282930882354,-0.9892835773529413,-0.9815400620588235,-0.9866705344117648,-0.9607431261764705,-0.9394894445588235,-0.9607431261764705,-0.9394894445588235,-0.9846700738235294,-0.9801616870588236,-0.9604473725,-0.9621535979411765,-0.9867495008823529,-0.9810793016176471,-0.9657287816176471,-0.9655959583823529,-0.9763926513235295,-0.9609979072058823,-0.964960988382353,-0.9719013247058823,-0.9838899851470588,-0.9772207075,-0.9828762120588235,-0.9862138830882353,-0.9784514467647059,-0.9857078063235294,-0.9826194035294118,-0.9731200295588235,-0.9722786035294116,-0.9851545885294117,-0.9730925180882354,-0.9749952670588236,-0.9528270713235294,-0.9418940855,-0.9796954580882352,-0.9795651969117647,-0.9698322411764705,-0.9642059154411764,-0.9811198205882353,-0.9819861529411765
20.0,SITTING,0.27804543909090906,-0.014722930513181819,-0.10836963451515151,-0.9830818589393939,-0.9361227046969697,-0.9291063968181819,0.9244545224242424,0.0733385412878788,0.15167913522878787,-0.9858290343939394,-0.9669835342424242,-0.9358549661515152,0.07465683930303031,0.005974302686363636,0.0016013485992424248,-0.9820782292424242,-0.9708968634848484,-0.9765224887878787,-0.03640592896969697,-0.06506893471212122,0.06428821383333334,-0.976309017121212,-0.9601045086363637,-0.9457718034848485,-0.0959970816060606,-0.040729924434848484,-0.046583514909090906,-0.977414910909091,-0.9796840972727273,-0.979742084090909,-0.952738043030303,-0.9377640281818183,-0.952738043030303,-0.9377640281818183,-0.9787745783333334,-0.9725378715151516,-0.9395744356060606,-0.9410699098484849,-0.983010276060606,-0.97507615,-0.9812030642424242,-0.9451986192424242,-0.9475974571212121,-0.9839783753030302,-0.9350317004545454,-0.9249471754545455,-0.9822436030303031,-0.9711582875757575,-0.9732114613636363,-0.9835657607575757,-0.9727765772727271,-0.9784589230303031,-0.9699132843939393,-0.9646430687878788,-0.950963363939394,-0.9784335384848485,-0.9580156963636364,-0.9491768221212121,-0.9469134516666666,-0.9421512315151516,-0.9717304625757577,-0.9725977442424242,-0.9533990681818182,-0.9437257559090909,-0.9761083537878787,-0.9752265883333333
